category,filename,ground_truth,detected,fusion_score,fusion_mode,ai_specific,broadcast_trap,high_score_override,zv_count,zv_lower_third_roi_count,of_count,of_max_area_ratio,iw_best_similarity,iw_matched,flux_found,flux_similarity,flux_similarity_std,flux_method,ai_style_prob,ai_style_detected,flux_fft_score,fft_bonus,flux_combined,tc_score,tc_detected,tc_frame_diff_variance,tc_of_smoothness,tc_luminance_temporal_std,tc_bonus,fft_score,of_texture_variance_mean,of_low_texture_roi_count,of_wide_lower_roi_count,of_corner_compact_roi_count,of_lower_third_roi_ratio,of_upper_third_roi_ratio,of_center_roi_ratio,of_wide_top_bottom_count,broadcast_scoreboard_trap,broadcast_billboard_trap,broadcast_pattern_trap,broadcast_lower_third_pattern,broadcast_scoreboard_pattern,broadcast_billboard_pattern,freq_hf_ratio_mean,c2pa_found,c2pa_ai,c2pa_generator,duration_s
ai_baseline,yznPJdy6apc_UPLOAD ｜ AI Short Film ｜ Runway Gen：48 3rd Edition.mp4,1,0,3.0,ai_score=3;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.00;flux_fft_score=2;fft_bonus=2;tc_score=1;tc_bonus=0;soft_threshold_min=4;guard_broadcast_score_cap=1;guard_zero_clip_penalty=1,1,0,0,0,0,49,0.032012,0.5,,0,0.0,0.0,clip+fft,0.0,0,2,2,0,1,0,0.009568670676175207,1.0606374639429212,10.981319274508468,0,0.0,94.5703,35,0,17,0.2041,0.4694,0.3265,0,0,0,1,0,1,0,0.4665,0,0,,12.92
ai_baseline,Zb3tffmBPRE_Introducing Luma Dream Machine - Next Generation AI Video.mp4,1,0,3.0,ai_score=3;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.00;flux_fft_score=1;fft_bonus=1;tc_score=1;tc_bonus=0;soft_threshold_min=4;guard_zero_clip_penalty=1,1,0,0,0,0,3,0.000251,0.5,,0,0.0,0.0,clip+fft,0.0,0,1,1,0,1,0,0.008457970117232313,0.9330168780707704,29.757471447334343,0,0.0,5.7023,3,0,0,0.3333,0.6667,0.0,0,0,0,0,0,0,0,0.5698,0,0,,26.32
ai_baseline,ZDLQik-10us_Futuristic Cities VI Sci-fi AI Short Film ｜ RUNWAY GEN-3.mp4,1,1,6.0,ai_score=6;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.00;flux_fft_score=0;fft_bonus=0;tc_score=2;tc_bonus=0;soft_threshold_min=4;guard_zero_clip_penalty=1;guard_upper_of_dominance=1;rescue=clean_strict,1,0,0,0,0,5,0.000157,0.5,,0,0.0,0.0,clip+fft,0.0,0,0,0,0,2,1,8.129093491521732e-05,0.7033951391039814,1.2893156896952345,0,0.0,24.5443,5,0,0,0.0,1.0,0.0,0,0,0,0,0,0,0,0.4573,0,0,,7.16
adv_compressed,1PaoWKvcJP0_Sound on for Sora 2.mp4,1,1,7.0,ai_score=7;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.00;flux_fft_score=1;fft_bonus=1;tc_score=3;tc_bonus=0;soft_threshold_min=4;guard_zero_clip_penalty=1;guard_upper_of_dominance=1,1,0,0,0,0,4,0.000933,0.5,,0,0.0,0.0,clip+fft,0.0,0,1,1,0,3,1,1.9010228259909577e-07,10.89014991494203,0.23573946878603338,0,0.0,0.5197,4,0,3,0.0,1.0,0.0,0,0,0,0,0,0,0,0.4323,0,0,,2.68
adv_compressed,1ugUllz4wCs_PIKA AI Video Generator Unveils PikaSwap VFX Animation.mp4,1,0,3.0,ai_score=3;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.00;flux_fft_score=1;fft_bonus=1;tc_score=2;tc_bonus=0;soft_threshold_min=4;guard_zero_clip_penalty=1,1,0,0,0,0,19,0.026211,0.5,,0,0.0,0.0,clip+fft,0.0,0,1,1,0,2,1,1.318703341772866e-06,1.6736948077078104,0.1876313324412722,0,0.0,341.3762,14,0,6,0.2632,0.4737,0.2632,0,0,0,1,0,1,0,0.566,0,0,,6.50
adv_compressed,3j5Mo15RmS0_Luma AI - Introducing Modify Video.mp4,1,1,7.0,ai_score=7;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.00;flux_fft_score=1;fft_bonus=1;tc_score=1;tc_bonus=0;soft_threshold_min=4;guard_zero_clip_penalty=1;guard_upper_of_dominance=1,1,0,0,0,0,12,0.002469,0.5,,0,0.0,0.0,clip+fft,0.0,0,1,1,0,1,0,0.010436375859391799,2.438192554872325,53.47169829891582,0,0.0,3.2672,12,0,4,0.0,1.0,0.0,0,0,0,0,0,0,0,0.5448,0,0,,6.30
adv_compressed,3UxOPczjKl0_The Shadow ｜ AI Short Film ｜ Runway Gen3.mp4,1,0,3.0,ai_score=3;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.00;flux_fft_score=1;fft_bonus=1;tc_score=3;tc_bonus=0;soft_threshold_min=4;guard_broadcast_score_cap=1;guard_zero_clip_penalty=1;guard_large_of_no_clip=1,1,0,0,0,0,32,0.096128,0.5,,0,0.0,0.0,clip+fft,0.0,0,1,1,0,3,1,2.4431306764705615e-09,3.8954061081275406,0.07514537029808321,0,0.0,250.0676,26,0,9,0.4688,0.2188,0.3125,0,0,0,1,0,1,0,0.4709,0,0,,11.59
adv_compressed,76bo8tbXREk_Turn Scripts into Animated Explainer Videos with One Click!.mp4,1,1,8.0,ai_score=8;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.00;flux_fft_score=2;fft_bonus=2;tc_score=3;tc_bonus=0;soft_threshold_min=4;guard_zero_clip_penalty=1,1,0,0,0,0,10,0.003454,0.5,,0,0.0,0.0,clip+fft,0.0,0,2,2,0,3,1,0.00019746278134302918,3.0415822218597337,5.514981212830212,0,0.0,27.6122,8,0,3,0.3,0.7,0.0,0,0,0,0,0,0,0,0.5129,0,0,,2.85
adv_compressed,AbEQv_1hfqs_＂Water＂4k AI short film Runway Gen3.mp4,1,1,6.0,ai_score=6;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.00;flux_fft_score=1;fft_bonus=1;tc_score=2;tc_bonus=0;soft_threshold=1;soft_threshold_min=4;guard_zero_clip_penalty=1;guard_large_of_no_clip=1;rescue=cinematic_motion,1,0,0,0,0,14,0.072597,0.5,,0,0.0,0.0,clip+fft,0.0,0,1,1,0,2,1,4.851406568843255e-06,0.7616601297298549,2.699382360590684,0,0.0,87.3796,9,0,6,0.6429,0.3571,0.0,0,0,0,0,0,0,0,0.3658,0,0,,6.26
adv_compressed,AwKSrJFvdps_Introducing Gen-4.5 Image to Video ｜ Runway.mp4,1,1,7.0,ai_score=7;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.00;flux_fft_score=2;fft_bonus=2;tc_score=1;tc_bonus=0;soft_threshold_min=4;guard_zero_clip_penalty=1,1,0,0,0,0,12,0.002469,0.5,,0,0.0,0.0,clip+fft,0.0,0,2,2,0,1,0,0.0025173889887475233,0.7292906435281561,11.766465085459634,0,0.0,16.8893,10,0,3,0.8333,0.0,0.1667,0,0,0,0,0,0,0,0.4146,0,0,,5.65
adv_compressed,ei2PsDpPbB4_Introducing Gen-4.5 ｜ Runway.mp4,1,1,6.0,ai_score=6;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.00;flux_fft_score=1;fft_bonus=1;tc_score=1;tc_bonus=0;soft_threshold_min=4;guard_zero_clip_penalty=1,1,0,0,0,0,6,0.000374,0.5,,0,0.0,0.0,clip+fft,0.0,0,1,1,0,1,0,0.001760005602960919,1.0791074027783918,24.0793603398927,0,0.0,0.2865,6,0,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0.4677,0,0,,5.98
adv_compressed,hgxaav6bUU0_AI-Generated Sci-Fi Short Film ｜ Runway Gen-3 - Unreal Engine 5.mp4,1,1,3.0,ai_score=3;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.00;flux_fft_score=1;fft_bonus=1;tc_score=3;tc_bonus=0;soft_threshold_min=4;guard_broadcast_score_cap=1;guard_zero_clip_penalty=1;guard_large_of_no_clip=1;kling_static_ai=1,1,0,0,4,2,34,0.164295,0.5,,0,0.0,0.0,clip+fft,0.0,0,1,1,0,3,1,4.958077661497023e-05,4.7811312047155905,1.6541876506039945,0,0.0,49.7634,26,0,4,0.3235,0.2941,0.3824,2,0,0,1,0,1,0,0.4039,0,0,,11.50
adv_compressed,iVtqtu6HceI_Echoes of Grace · Kaku Drop with Sora.mp4,1,1,3.0,ai_score=3;ai_specific=0;lower_third_ok=1;lower_third_effective=0;c2pa_ai=0;flux=0;ai_style_prob=0.00;flux_fft_score=2;fft_bonus=2;tc_score=1;tc_bonus=0;soft_threshold_min=4;guard_cinematic_no_clip=1;rescue=clean_strict;sora_static_override=1,0,0,0,0,0,0,0.0,0.5,,0,0.0,0.0,clip+fft,0.0,0,2,2,0,1,0,0.00404755959451855,0.471166351164531,8.402039580887351,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.365,0,0,,6.55
adv_compressed,jhuQnVN3YW0_AI Cinematic Story： Created with Runway Gen-3 ｜ Midjourney ｜ Adobe.mp4,1,1,7.0,ai_score=7;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.00;flux_fft_score=1;fft_bonus=1;tc_score=2;tc_bonus=0;soft_threshold_min=4;guard_zero_clip_penalty=1;guard_upper_of_dominance=1,1,0,0,0,0,6,0.001177,0.5,,0,0.0,0.0,clip+fft,0.0,0,1,1,0,2,1,4.128404580075948e-06,0.9433606320466753,0.4441856407578974,0,0.0,3.1521,6,0,2,0.0,0.8333,0.1667,0,0,0,0,0,0,0,0.5759,0,0,,7.10
adv_compressed,"KUHx-2uz_qI_Introducing Runway Aleph ｜ A new way to edit, transform and generate video..mp4",1,0,3.0,ai_score=3;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.00;flux_fft_score=2;fft_bonus=2;tc_score=1;tc_bonus=0;soft_threshold_min=4;guard_broadcast_score_cap=1;guard_zero_clip_penalty=1,1,0,0,0,0,45,0.032808,0.5,,0,0.0,0.0,clip+fft,0.0,0,2,2,0,1,0,0.003960863576063992,1.7912974766859715,33.21626019463867,0,0.0,21.4465,42,0,8,0.4444,0.3333,0.2222,0,0,0,1,0,1,0,0.4031,0,0,,5.40
adv_compressed,lEcg6AJ6DVY_This is Sora 2.mp4,1,1,8.0,ai_score=8;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.00;flux_fft_score=2;fft_bonus=2;tc_score=1;tc_bonus=0;soft_threshold_min=4;guard_zero_clip_penalty=1,1,0,0,0,0,19,0.002063,0.5,,0,0.0,0.0,clip+fft,0.0,0,2,2,0,1,0,0.011038435601254797,1.6506444316069007,62.26456761117968,0,0.0,5.492,19,0,7,0.2105,0.7895,0.0,0,0,0,0,0,0,0,0.5003,0,0,,6.47
adv_compressed,LHHI-Q36wIM_Pika Labs 2.2 Review ｜ Free AI Video Generator With Sound & Lip Sync.mp4,1,0,3.0,ai_score=3;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.00;flux_fft_score=1;fft_bonus=1;tc_score=2;tc_bonus=0;soft_threshold_min=4;guard_zero_clip_penalty=1;guard_large_of_no_clip=1,1,0,0,0,0,31,0.063871,0.0,,0,0.0,0.0,clip+fft,0.0,0,1,1,0,2,1,0.018976606324198814,6.001270826633776,65.75959113162351,0,0.0,144.8452,27,0,9,0.3226,0.3871,0.2903,0,0,0,1,0,1,0,0.5997,0,0,,11.74
adv_compressed,"mlXiYvBE4kw_Higsfield AI Full Demo： Text to Video, Animated Characters, Lip Sync, Editing.mp4",1,0,4.0,ai_score=4;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.00;flux_fft_score=1;fft_bonus=1;tc_score=1;tc_bonus=0;soft_threshold_min=4;guard_zero_clip_penalty=1,1,0,0,0,0,6,0.000344,0.5,,0,0.0,0.0,clip+fft,0.0,0,1,1,0,1,0,0.015655956692950505,1.7022757046821926,36.023393210160584,0,0.0,0.0487,6,0,0,0.8333,0.0,0.1667,0,0,0,0,0,0,0,0.592,0,0,,12.28
adv_compressed,oDOyIiYrBGM_What is a demo video？.mp4,1,0,3.0,ai_score=3;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.00;flux_fft_score=3;fft_bonus=3;tc_score=2;tc_bonus=0;soft_threshold_min=4;guard_broadcast_score_cap=1;guard_zero_clip_penalty=1;guard_large_of_no_clip=1,1,0,0,0,0,4,0.121527,0.5,,0,0.0,0.0,clip+fft,0.0,0,3,3,0,2,1,7.606501531570321e-06,2.161920097578777,0.25892233242977036,0,0.0,590.6637,2,0,0,0.75,0.25,0.0,0,0,0,1,0,0,1,0.4347,0,0,,5.84
adv_compressed,onrLtMRzELA_Luma Dream Machine - Image to AI Video compilation.mp4,1,1,8.0,ai_score=8;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.00;flux_fft_score=3;fft_bonus=3;tc_score=3;tc_bonus=0;soft_threshold_min=4;guard_zero_clip_penalty=1;guard_large_of_no_clip=1,1,0,0,0,0,8,0.105377,0.5,,0,0.0,0.0,clip+fft,0.0,0,3,3,0,3,1,1.5515687653740126e-05,16.13353171542619,0.14918990526249473,0,0.0,6.2139,8,0,1,0.0,0.5,0.5,0,0,0,0,0,0,0,0.3567,0,0,,12.12
adv_compressed,OpWCyAXoPvs_Klappz AI Demo ： Text-to-video In 3 Clicks Without Skills.mp4,1,1,8.0,ai_score=8;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.00;flux_fft_score=2;fft_bonus=2;tc_score=1;tc_bonus=0;soft_threshold_min=4;guard_zero_clip_penalty=1,1,0,0,0,0,5,0.001189,0.5,,0,0.0,0.0,clip+fft,0.0,0,2,2,0,1,0,5.102696583620264e-05,2.127651569549079,8.547642939164954,0,0.0,717.3497,4,0,4,0.2,0.8,0.0,0,0,0,0,0,0,0,0.6454,0,0,,0.97
adv_compressed,pNMMFov2f_c_Sora 2 vs Veo 3 Comparison： Which Wins？.mp4,1,0,1.0,ai_score=1;ai_specific=0;lower_third_ok=0;lower_third_effective=0;c2pa_ai=0;flux=0;ai_style_prob=0.00;flux_fft_score=2;fft_bonus=2;tc_score=1;tc_bonus=0;soft_threshold_min=4;guard_broadcast_score_cap=1;guard_of_penalty=1;guard_no_ai_specific=1,0,1,0,0,0,55,0.012902,0.5,,0,0.0,0.0,clip+fft,0.0,0,2,2,0,1,0,0.0004582307653155716,1.8323541396336374,13.412018046371944,0,0.0,717.9532,41,0,11,0.3636,0.4727,0.1636,0,0,0,1,0,0,1,0.4561,0,0,,58.08
adv_compressed,"RszdU7FnC1k_AI FILM - Nu Abyss - AI generated short video #14 ｜ Runway Gen-3, Udio.mp4",1,0,3.0,ai_score=3;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.00;flux_fft_score=3;fft_bonus=3;tc_score=2;tc_bonus=0;soft_threshold_min=4;guard_broadcast_score_cap=1;guard_zero_clip_penalty=1,1,0,0,0,0,16,0.028152,0.5,,0,0.0,0.0,clip+fft,0.0,0,3,3,0,2,1,1.457353779256835e-06,2.4148872292277366,1.6106920158839357,0,0.0,0.5487,16,0,3,0.125,0.625,0.25,0,0,0,1,0,0,1,0.429,0,0,,5.74
adv_compressed,TE4aUItCrjs_How to Convert Text to Video with AI in 1 Minute!.mp4,1,1,7.0,ai_score=7;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.00;flux_fft_score=2;fft_bonus=2;tc_score=1;tc_bonus=0;soft_threshold_min=4;guard_zero_clip_penalty=1,1,0,0,0,0,9,0.000872,0.5,,0,0.0,0.0,clip+fft,0.0,0,2,2,0,1,0,0.00446463857300053,1.1106252244516135,25.419196975629696,0,0.0,0.0005,9,0,3,0.3333,0.3333,0.3333,0,0,0,0,0,0,0,0.4405,0,0,,12.14
adv_compressed,tRSdt5kmeW0_OpenAI Sora in Action： Tokyo Walk.mp4,1,0,3.0,ai_score=3;ai_specific=0;lower_third_ok=1;lower_third_effective=0;c2pa_ai=0;flux=0;ai_style_prob=0.00;flux_fft_score=2;fft_bonus=2;tc_score=2;tc_bonus=0;soft_threshold_min=4;guard_cinematic_no_clip=1;rescue=clean_strict;guard_no_ai_specific=1;guard_lowerthird_without_ai=1,0,0,0,0,0,1,0.000162,0.5,,0,0.0,0.0,clip+fft,0.0,0,2,2,0,2,1,0.0006408102077878672,0.4751250338712595,1.7277883177182856,0,0.0,7.96,1,0,0,1.0,0.0,0.0,0,0,0,0,0,0,0,0.4807,0,0,,9.23
adv_compressed,y2dynet9Gvg_A.I. Powered Video Creation： Text to Video Workflow - Product Demo.mp4,1,1,6.0,ai_score=6;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.00;flux_fft_score=2;fft_bonus=2;tc_score=3;tc_bonus=0;soft_threshold_min=4;guard_zero_clip_penalty=1,1,0,0,0,0,41,0.03753,0.5,,0,0.0,0.0,clip+fft,0.0,0,2,2,0,3,1,4.294303428303075e-05,4.3685738179654425,2.590768272638771,0,0.0,115.1174,31,0,7,0.2683,0.4146,0.3171,0,0,0,0,0,0,0,0.637,0,0,,11.58
adv_compressed,yznPJdy6apc_UPLOAD ｜ AI Short Film ｜ Runway Gen：48 3rd Edition.mp4,1,0,3.0,ai_score=3;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.00;flux_fft_score=2;fft_bonus=2;tc_score=1;tc_bonus=0;soft_threshold_min=4;guard_broadcast_score_cap=1;guard_zero_clip_penalty=1,1,0,0,0,0,47,0.032524,0.5,,0,0.0,0.0,clip+fft,0.0,0,2,2,0,1,0,0.009591101211914347,1.0714810337990806,10.950531458214485,0,0.0,93.1798,33,0,13,0.1915,0.4681,0.3404,0,0,0,1,0,1,0,0.4229,0,0,,12.53
adv_compressed,Zb3tffmBPRE_Introducing Luma Dream Machine - Next Generation AI Video.mp4,1,0,5.0,ai_score=5;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.00;flux_fft_score=1;fft_bonus=1;tc_score=1;tc_bonus=0;soft_threshold_min=4;guard_zero_clip_penalty=1;guard_upper_of_dominance=1,1,0,0,0,0,3,0.000485,0.5,,0,0.0,0.0,clip+fft,0.0,0,1,1,0,1,0,0.008494642789710325,0.9291955597588071,29.772063406075198,0,0.0,2.8754,3,0,0,0.0,1.0,0.0,0,0,0,0,0,0,0,0.5503,0,0,,5.68
adv_compressed,ZDLQik-10us_Futuristic Cities VI Sci-fi AI Short Film ｜ RUNWAY GEN-3.mp4,1,1,7.0,ai_score=7;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.00;flux_fft_score=1;fft_bonus=1;tc_score=2;tc_bonus=0;soft_threshold_min=4;guard_zero_clip_penalty=1;guard_upper_of_dominance=1,1,0,0,0,0,5,0.000183,0.5,,0,0.0,0.0,clip+fft,0.0,0,1,1,0,2,1,7.941280906941187e-05,0.7206055909294011,1.305509402127817,0,0.0,22.5572,5,0,0,0.0,1.0,0.0,0,0,0,0,0,0,0,0.4418,0,0,,6.91
adv_cropped,1PaoWKvcJP0_Sound on for Sora 2.mp4,1,1,7.0,ai_score=7;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.00;flux_fft_score=1;fft_bonus=1;tc_score=3;tc_bonus=0;soft_threshold_min=4;guard_zero_clip_penalty=1;guard_upper_of_dominance=1,1,0,0,0,0,3,0.001739,0.5,,0,0.0,0.0,clip+fft,0.0,0,1,1,0,3,1,2.8235982242688257e-07,5.989646740512816,0.29007958116716653,0,0.0,0.4463,3,0,1,0.0,1.0,0.0,0,0,0,0,0,0,0,0.4343,0,0,,2.39
adv_cropped,1ugUllz4wCs_PIKA AI Video Generator Unveils PikaSwap VFX Animation.mp4,1,1,5.0,ai_score=5;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.00;flux_fft_score=1;fft_bonus=1;tc_score=2;tc_bonus=0;soft_threshold=1;soft_threshold_min=4;guard_zero_clip_penalty=1,1,0,0,0,0,11,0.013135,0.5,,0,0.0,0.0,clip+fft,0.0,0,1,1,0,2,1,2.1763212268324648e-06,1.5292780823122512,0.22111327382084292,0,0.0,194.2585,10,0,3,0.3636,0.2727,0.3636,0,0,0,0,0,0,0,0.5681,0,0,,11.65
adv_cropped,3j5Mo15RmS0_Luma AI - Introducing Modify Video.mp4,1,1,7.0,ai_score=7;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.00;flux_fft_score=1;fft_bonus=1;tc_score=1;tc_bonus=0;soft_threshold_min=4;guard_zero_clip_penalty=1;guard_upper_of_dominance=1,1,0,0,0,0,5,0.004608,0.5,,0,0.0,0.0,clip+fft,0.0,0,1,1,0,1,0,0.009911470857000658,2.4085660128267623,52.48596214487828,0,0.0,1.0077,5,0,4,0.0,1.0,0.0,0,0,0,0,0,0,0,0.543,0,0,,6.43
adv_cropped,3UxOPczjKl0_The Shadow ｜ AI Short Film ｜ Runway Gen3.mp4,1,0,3.0,ai_score=3;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.00;flux_fft_score=2;fft_bonus=2;tc_score=3;tc_bonus=0;soft_threshold_min=4;guard_broadcast_score_cap=1;guard_zero_clip_penalty=1;guard_large_of_no_clip=1,1,0,0,0,0,18,0.082392,0.5,,0,0.0,0.0,clip+fft,0.0,0,2,2,0,3,1,3.7229656253416494e-09,5.067050684718285,0.09131746395073448,0,0.0,328.6079,15,0,4,0.3889,0.1667,0.4444,0,0,0,1,0,1,0,0.4746,0,0,,10.25
adv_cropped,76bo8tbXREk_Turn Scripts into Animated Explainer Videos with One Click!.mp4,1,1,7.0,ai_score=7;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.00;flux_fft_score=2;fft_bonus=2;tc_score=3;tc_bonus=0;soft_threshold_min=4;guard_zero_clip_penalty=1,1,0,0,0,0,7,0.000496,0.5,,0,0.0,0.0,clip+fft,0.0,0,2,2,0,3,1,0.00023815692268947284,3.0916152370144916,6.114407083090809,0,0.0,1.1622,7,0,0,0.2857,0.7143,0.0,0,0,0,0,0,0,0,0.5212,0,0,,2.56
adv_cropped,AbEQv_1hfqs_＂Water＂4k AI short film Runway Gen3.mp4,1,0,3.0,ai_score=3;ai_specific=0;lower_third_ok=0;lower_third_effective=0;c2pa_ai=0;flux=0;ai_style_prob=0.00;flux_fft_score=1;fft_bonus=1;tc_score=2;tc_bonus=0;soft_threshold_min=4;guard_broadcast_score_cap=1;guard_no_ai_specific=1;guard_lowerthird_without_ai=1,0,1,0,0,0,15,0.028782,0.5,,0,0.0,0.0,clip+fft,0.0,0,1,1,0,2,1,3.358824546198448e-06,0.8301954219683578,3.2355572661676737,0,0.0,37.4712,12,0,7,0.7333,0.2667,0.0,0,0,0,1,0,1,0,0.3728,0,0,,5.84
adv_cropped,AwKSrJFvdps_Introducing Gen-4.5 Image to Video ｜ Runway.mp4,1,1,7.0,ai_score=7;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.00;flux_fft_score=2;fft_bonus=2;tc_score=1;tc_bonus=0;soft_threshold_min=4;guard_zero_clip_penalty=1,1,0,0,0,0,6,0.002539,0.5,,0,0.0,0.0,clip+fft,0.0,0,2,2,0,1,0,0.0027741828290612875,0.7369284257411075,10.810934076299775,0,0.0,19.5123,5,0,3,0.8333,0.1667,0.0,0,0,0,0,0,0,0,0.428,0,0,,5.11
adv_cropped,ei2PsDpPbB4_Introducing Gen-4.5 ｜ Runway.mp4,1,1,5.0,ai_score=5;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.00;flux_fft_score=1;fft_bonus=1;tc_score=1;tc_bonus=0;soft_threshold_min=4;guard_zero_clip_penalty=1;rescue=cinematic_motion;rescue=clean_strict,1,0,0,0,0,4,0.000341,0.5,,0,0.0,0.0,clip+fft,0.0,0,1,1,0,1,0,0.0018691411843850714,1.0117567595755728,24.854807761133877,0,0.0,38.0879,3,0,1,0.75,0.0,0.25,0,0,0,0,0,0,0,0.3683,0,0,,5.45
adv_cropped,hgxaav6bUU0_AI-Generated Sci-Fi Short Film ｜ Runway Gen-3 - Unreal Engine 5.mp4,1,0,2.0,ai_score=2;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.00;flux_fft_score=1;fft_bonus=1;tc_score=3;tc_bonus=0;soft_threshold_min=4;guard_zero_clip_penalty=1,1,0,0,0,0,36,0.041285,0.5,,0,0.0,0.0,clip+fft,0.0,0,1,1,0,3,1,7.531248027930718e-05,3.8908257951726193,2.0381294789443216,0,0.0,35.3584,27,1,6,0.3889,0.3611,0.25,1,0,0,1,1,0,0,0.413,0,0,,9.33
adv_cropped,iVtqtu6HceI_Echoes of Grace · Kaku Drop with Sora.mp4,1,1,3.0,ai_score=3;ai_specific=0;lower_third_ok=1;lower_third_effective=0;c2pa_ai=0;flux=0;ai_style_prob=0.00;flux_fft_score=2;fft_bonus=2;tc_score=1;tc_bonus=0;soft_threshold_min=4;guard_cinematic_no_clip=1;rescue=clean_strict;sora_static_override=1,0,0,0,0,0,0,0.0,0.5,,0,0.0,0.0,clip+fft,0.0,0,2,2,0,1,0,0.004267259408859845,0.48356151162281946,8.357786361689097,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.3663,0,0,,6.08
adv_cropped,jhuQnVN3YW0_AI Cinematic Story： Created with Runway Gen-3 ｜ Midjourney ｜ Adobe.mp4,1,0,5.0,ai_score=5;ai_specific=1;lower_third_ok=1;lower_third_effective=1;c2pa_ai=0;flux=0;ai_style_prob=0.00;flux_fft_score=1;fft_bonus=1;tc_score=2;tc_bonus=0;soft_threshold_min=4;guard_zero_clip_penalty=1;guard_upper_of_dominance=1,1,0,0,0,0,4,0.000146,0.5,,0,0.0,0.0,clip+fft,0.0,0,1,1,0,2,1,3.621764284597622e-06,0.9347477482083046,0.32922120767645524,0,0.0,0.4791,4,0,0,0.0,1.0,0.0,0,0,0,0,0,0,0,0.5813,0,0,,6.70
